,Line num,Command,Notes
0,1,\documentclass,amsart
1,2,\usepackage,geometry
2,3,\usepackage,"amsmath,amssymb,amsthm,xcolor"
3,4,\usepackage,graphicx
4,5,\usepackage,caption
5,6,\usepackage,subcaption
6,7,\usepackage,"tikz, url"
7,8,\usetikzlibrary,"shapes,snakes"
8,9,\usetikzlibrary,arrows
9,10,\usetikzlibrary,shapes.misc
10,11,\usetikzlibrary,decorations.markings
11,12,\usepackage,tikz-cd
12,13,\renewcommand,\roman{subfigure
13,13,\thesubfigure,\roman{subfigure
14,13,\roman,\roman{subfigure
15,14,\usepackage,wrapfig
16,15,\newtheorem,N/A
17,16,\newtheorem,N/A
18,17,\newtheorem,N/A
19,18,\numberwithin,N/A
20,19,\numberwithin,N/A
21,20,\newcommand,\RR -> \mathbb{R}
22,21,\newcommand,\QQ -> \mathbb{Q}
23,22,\newcommand,\R -> \mathbb{R}
24,23,\newcommand,\calH -> \mathcal{H}
25,24,\newcommand,\ZZ -> \mathbb{Z}
26,25,\newcommand,\vol -> \mathrm{vol}
27,26,\newcommand,\calC -> \mathcal{C}
28,27,\newcommand,\NN -> \mathbb{N}
29,28,\newcommand,\CC -> \mathbb{C}
30,29,\newcommand,\blue -> {\leavevmode\color{blue -> #1}}
31,30,\newcommand,\red -> {\leavevmode\color{red -> #1}}
32,31,\newcommand,\purple -> {\leavevmode\color{purple -> #1}}
33,32,\renewcommand,\textnormal{Re
34,32,\Re,\textnormal{Re
35,32,\textnormal,\textnormal{Re
36,33,\renewcommand,\textnormal{Im
37,33,\Im,\textnormal{Im
38,33,\textnormal,\textnormal{Im
39,34,\newcommand,\textnormal{Res}
40,35,\newcommand,\SL -> \mathrm{SL}
41,36,\renewcommand,N/A
42,36,\pmod,N/A
43,36,\left,N/A
44,36,\mathrm,N/A
45,36,\right,N/A
46,37,\title,Asymptotic identities for additive convolutions of sums of divisors
47,38,\author,Robert J. Lemke Oliver
48,39,\address,"Department of Mathematics, Tufts University, 503 Boston Ave, Medford, MA 02155"
49,40,\email,robert.lemke\_{
50,40,\_,robert.lemke\_{
51,41,\author,Sunrose T. Shrestha
52,42,\address,"Department of Mathematics, Tufts University, 503 Boston Ave, Medford, MA 02155"
53,43,\email,sunrose.shrestha@gmail.com
54,44,\author,Frank Thorne
